Instrument_#,I-id,Archival_Culture_Name,Possible_GJB_All_cid_Matches,Cultural_focus,Instrument_Name,Alt_Instrument_Names,Sachs_Number,Sachs_Suffix,Additional_Comments,Bibliographic_Sources,Page/plate/illustration#,Archival_source,Source_Tag,Metadata_notes
46,958,RUANDA,11375,Source refers specifically to Hutu,DRUM,Inkiranji,211212,3,,"Tracey, H. (1957). [Liner notes]. The Sounds of Africa, TR34. In The Hugh Tracey Acetate and Vinyl Collections, The International Library of African Music, Rhodes University.",,,@SOA1957TR34  ,
46,959,RUANDA,11375,Source refers specifically to Hutu,DRUM,Ingoma,21126,0,,"Tracey, H. (1957). [Liner notes]. The Sounds of Africa, TR34. In The Hugh Tracey Acetate and Vinyl Collections, The International Library of African Music, Rhodes University.",,,@SOA1957TR34  ,
26,960,ANCIENTGREECE,16681,,CYMBAL,,111142,4,,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
26,961,ANCIENTGREECE,16681,,CLAPPER,,11114,4,,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
53,962,ANCIENTGREECE,16681,,DRUM,,211,0,,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
47,963,ANCIENTGREECE,16681,,FRAME DRUM,,211312,0,"Two skins, frame drum","Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
13,964,ANCIENTGREECE,16681,,TRUMPET,Salpinx,42312112,0,Straight trumpet with mouthpiece,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
12,965,ANCIENTGREECE,16681,,HARP,,32211,0,Angular and vertical,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
18,966,ANCIENTGREECE,16681,,OBOE,Anlos; Anloi,422121,0,Double oboe (anlos); four fingerholes (anloi).,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
21,967,ANCIENTGREECE,16681,,PANPIPE,,42111211,0,,"Sachs, C. (1943). The Rise of Music in the Ancient World, East and West. New York: W. W. Norton & Co.",,,@Sachs1943TheRiseofMusicintheAncientWorld  ,
11,968,ANCIENTGREECE,16681,,LYRE,Lyra,32121,0,Bowl lyre,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
11,969,ANCIENTGREECE,16681,,LYRE,Kithara,32122,17,Box lyre,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
30,970,MANUS,20813,,DRUM,Garamut,111231,3,Large slit gong,"Schwartz, T. (1953). [Recording notes]. Manus tape. Ted Schwartz Collection, AIE Tapes #53. T.53.1. In Alan Lomax Collection, American Folklife Center, Library of Congress.; Sheridan, R. (1958). [Liner notes]. Music Of New Guinea, The Australian Trust Territory: An Introduction. Wattle Archive Series.",,T1249; 3A25,@TSC1953ManusTape @WAS1958MusicOfNewGuineaIntroduction ,
30,971,MANUS,20813,,DRUM,Garamut,111231,4,Small slit drum,"Schwartz, T. (1953). [Recording notes]. Manus tape. Ted Schwartz Collection, AIE Tapes #53. T.53.1. In Alan Lomax Collection, American Folklife Center, Library of Congress.; Sheridan, R. (1958). [Liner notes]. Music Of New Guinea, The Australian Trust Territory: An Introduction. Wattle Archive Series.",,T1249; 3A25,@TSC1953ManusTape @WAS1958MusicOfNewGuineaIntroduction ,
30,972,MANUS,20813,,DRUM,Garamut,111231,3,Large slit drum,"Schwartz, T. (1953). [Recording notes]. Manus tape. Ted Schwartz Collection, AIE Tapes #53. T.53.1. In Alan Lomax Collection, American Folklife Center, Library of Congress.; Sheridan, R. (1958). [Liner notes]. Music Of New Guinea, The Australian Trust Territory: An Introduction. Wattle Archive Series.",,T1249; 3A25,@TSC1953ManusTape @WAS1958MusicOfNewGuineaIntroduction ,
20,973,NORWAY,22804,,FLUTE,Seljefloyle,42112111,0,,"Norsk Folkemusikk 4, 6, and 16. (n.d.) [Liner notes]. In collaboration with Norwegian National Broadcasting (NRK). RCA.; Sandvik, O. M. (1954). [Liner notes]. Songs and Dances of Norway. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/songs-and-dances-of-norway/world/music/album/smithsonian",,7A3,@RCA1950s-60sNorskFolkemusikk @FW1954SongsAndDancesOfNorway ,
10,974,NORWAY,22804,,FIDDLE,Hardanger fiddle,321322,19,,"Norsk Folkemusikk 4, 6, and 16. (n.d.) [Liner notes]. In collaboration with Norwegian National Broadcasting (NRK). RCA.; Sandvik, O. M. (1954). [Liner notes]. Songs and Dances of Norway. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/songs-and-dances-of-norway/world/music/album/smithsonian",,7A3,@RCA1950s-60sNorskFolkemusikk @FW1954SongsAndDancesOfNorway ,
14,975,NORWAY,22804,,TRUMPET,Lur,42312122,0,Birchbark lure,"Norsk Folkemusikk 4, 6, and 16. (n.d.) [Liner notes]. In collaboration with Norwegian National Broadcasting (NRK). RCA.; Sandvik, O. M. (1954). [Liner notes]. Songs and Dances of Norway. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/songs-and-dances-of-norway/world/music/album/smithsonian",,7A3,@RCA1950s-60sNorskFolkemusikk @FW1954SongsAndDancesOfNorway ,
14,976,NORWAY,22804,,HORN,Stut; Bukkehorn,42312111,0,No mouthpiece,"Norsk Folkemusikk 4, 6, and 16. (n.d.) [Liner notes]. In collaboration with Norwegian National Broadcasting (NRK). RCA.; Sandvik, O. M. (1954). [Liner notes]. Songs and Dances of Norway. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/songs-and-dances-of-norway/world/music/album/smithsonian",,7A3,@RCA1950s-60sNorskFolkemusikk @FW1954SongsAndDancesOfNorway ,
7,977,NORWAY,22804,,DULCIMER,Langeleik,3141,17,,"Norsk Folkemusikk 4, 6, and 16. (n.d.) [Liner notes]. In collaboration with Norwegian National Broadcasting (NRK). RCA.; Sandvik, O. M. (1954). [Liner notes]. Songs and Dances of Norway. Folkways Records. In Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. Retrieved from https://folkways.si.edu/songs-and-dances-of-norway/world/music/album/smithsonian",,7A3,@RCA1950s-60sNorskFolkemusikk @FW1954SongsAndDancesOfNorway ,
20,978,US URB BAND,62475,,PICCOLO,,42112112,28,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
20,979,US URB BAND,62475,,FLUTE,,42112112,28,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
18,980,US URB BAND,62475,,OBOE,,4221112,28,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
18,981,US URB BAND,62475,,ENGLISH HORN,,422112,28,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
17,982,US URB BAND,62475,,CLARINET,,4222112,28,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
15,983,US URB BAND,62475,,FRENCH HORN,,423232,0,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
18,984,US URB BAND,62475,,BASSOON,,422112,28,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
15,985,US URB BAND,62475,,TRUMPET,,42323,0,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
15,986,US URB BAND,62475,,TROMBONE,,42322,0,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
10,987,US URB SYM,62475,,VIOLIN,,321322,18,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
10,988,US URB SYM,62475,,VIOLA,,321322,18,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
10,989,US URB SYM,62475,,VIOLONCELLO,,321322,18,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
10,990,US URB BAND,62475,,STRING BASS,,321322,18,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
47,991,US URB SYM,62475,,FRAME DRUM,,211311,0,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
26,992,US URB BAND,62475,,CYMBAL,,111142,4,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
12,993,US URB SYM,62475,,HARP,,322212,16,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
42,994,US URB BAND,62475,,SNARE DRUM,,2112121,6,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
42,995,US URB BAND,62475,,BASS DRUM,,211212,6,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
40,996,US URB SYM,62475,,KETTLE DRUM,,21111,8,,"Marcuse, S. (1964). Musical Instruments: A Comprehensive Dictionary. New York: Doubleday & Co.",,,@Marcuse1964MusicalInstruments  ,
13,997,CHAGGA,13388,,HORN,Ngatata,4231,0,,"Gutmann, B. (1926). Chagga Law. Arbeiten fur Entwicklungspsychologie, 7. Munich: C. H. Beck.",,,@Gutmann1926ChaggaLaw  ,
25,998,CHAGGA,13388,,HUMMING TOP,,11213,4,,"Raum, O. F. (1940). Chaga Childhood: A Description of Indigenous Education in an East African Tribe. London: Oxford University Press for the International Institute of African Languages and Cultures.",,,@Raum1940ChagaChildhood  ,
20,999,CHAGGA,13388,,FLUTE,,421111,0,,"Raum, O. F. (1940). Chaga Childhood: A Description of Indigenous Education in an East African Tribe. London: Oxford University Press for the International Institute of African Languages and Cultures.",,,@Raum1940ChagaChildhood  ,
21,1000,CHAGGA,13388,,PANPIPE,,42111211,53,,"Raum, O. F. (1940). Chaga Childhood: A Description of Indigenous Education in an East African Tribe. London: Oxford University Press for the International Institute of African Languages and Cultures.",,,@Raum1940ChagaChildhood  ,
13,1001,CHAGGA,13388,,PIPE,,4211213,53,"Pipe with 2 ends covered with paper or skin. Blow hole, air vent.","Raum, O. F. (1940). Chaga Childhood: A Description of Indigenous Education in an East African Tribe. London: Oxford University Press for the International Institute of African Languages and Cultures.",,,@Raum1940ChagaChildhood  ,
13,1002,CHAGGA,13388,,HORN,Kudu Horn,4231211,53,Straight horn,"Abbott, W. L. (1892). Descriptive catalogue of the Abbott collection of ethnological objects from Kilima-njaro, East Africa. Washington: U.S. Government Publishing Office.",,,@Abbott1892KilimanjaroCatalogue  ,
41,1003,CHAGGA,13388,,DRUM,,2112,53,Tube of wood closed at one end with skin head. Arm drum.,"Abbott, W. L. (1892). Descriptive catalogue of the Abbott collection of ethnological objects from Kilima-njaro, East Africa. Washington: U.S. Government Publishing Office.",,,@Abbott1892KilimanjaroCatalogue  ,
47,1004,LAPPS,19702,,DRUM,Kobas; Geure; Kannus,21111,0,"Pegged hide over wooden frame, painted in red, bowl shape, skin over it.","Karsten, R. (1955). The Religion of the Samek: Ancient Beliefs and Cults of the Scandinavian and Finnish Lapps. Leiden: E.J. Brill.; Karutz, R. (1925). Atlas der Völkerkunde, Vol. II: Die Völker Europas. Stuttgart: Franckh'sche Verlagsbuchhandlung.",,,@Karsten1955TheReligionoftheSamek @Karutz1925AtlasDerVölkerkundeIIEuropas ,
20,1005,LAPPS,19702,,FLUTE,,4211,0,Stalk of Angelica plant,"Minn, E. K., & Indiana University. (1955). The Lapps. Subcontractor's monograph, HRAF-3, #6: Indiana University Graduate Program in Uralic and Asian Studies. New Haven: Human Relations Area Files.",,,@Minn1955TheLapps  ,
20,1006,RUANDA,62544,Source refers specifically to the Rundi,FLUTE,Ikihuschama,421111,27,,"Meyer, H. (1916). The Barundi: an ethnological study of German East Africa. Leipzig: Ott Spamer.",,,@Meyer1916TheBarundi  ,
20,1007,RUANDA,"62544, 11375, 27781",,FIFE,Umwironge,42112112,0,,"Pagés, G. (1933). Un Royaume hamite au Centre de l'Afrique: au Ruanda sur les Bords du Lac Kivu (Conge Belge) [A Hamitic kingdom in the center of Africa: in Ruanda on the shores of Lake Kivu (Belgian Congo)]. Mémoires de Institut Royal Colonial Belge: Collection in-80, 1. Brussels: Libraire Falk fils, Georges van Campenhout, Successeur.",,,@Pagés1933UnRoyaumehamiteauCentredel'Afrique  ,
17,1008,RUANDA,"62544, 11375, 27781",,CLARINET,,422211,33,,"Pagés, G. (1933). Un Royaume hamite au Centre de l'Afrique: au Ruanda sur les Bords du Lac Kivu (Conge Belge) [A Hamitic kingdom in the center of Africa: in Ruanda on the shores of Lake Kivu (Belgian Congo)]. Mémoires de Institut Royal Colonial Belge: Collection in-80, 1. Brussels: Libraire Falk fils, Georges van Campenhout, Successeur.",,,@Pagés1933UnRoyaumehamiteauCentredel'Afrique  ,
31,1009,RUANDA,"62544, 11375, 27781",,RATTLE BOARD,Urukajamba,112112,3,Rattle board,"Pagés, G. (1933). Un Royaume hamite au Centre de l'Afrique: au Ruanda sur les Bords du Lac Kivu (Conge Belge) [A Hamitic kingdom in the center of Africa: in Ruanda on the shores of Lake Kivu (Belgian Congo)]. Mémoires de Institut Royal Colonial Belge: Collection in-80, 1. Brussels: Libraire Falk fils, Georges van Campenhout, Successeur.",,,@Pagés1933UnRoyaumehamiteauCentredel'Afrique  ,
31,1010,RUANDA,62544,Source refers specifically to the Rundi,RATTLE,,1123,3,Pumpkin,"Meyer, H. (1916). The Barundi: an ethnological study of German East Africa. Leipzig: Ott Spamer.",,,@Meyer1916TheBarundi  ,
31,1011,RUANDA,"62544, 11375, 27781",,RATTLE STICK,,11212,3,Rattlestick - small pumpkin rattles attached.,"Pagés, G. (1933). Un Royaume hamite au Centre de l'Afrique: au Ruanda sur les Bords du Lac Kivu (Conge Belge) [A Hamitic kingdom in the center of Africa: in Ruanda on the shores of Lake Kivu (Belgian Congo)]. Mémoires de Institut Royal Colonial Belge: Collection in-80, 1. Brussels: Libraire Falk fils, Georges van Campenhout, Successeur.",,,@Pagés1933UnRoyaumehamiteauCentredel'Afrique  ,
14,1012,RUANDA,62544,Source refers specifically to the Rundi,HORN,Ikihuha,4231212,0,Ox horn,"Meyer, H. (1916). The Barundi: an ethnological study of German East Africa. Leipzig: Ott Spamer.",,,@Meyer1916TheBarundi  ,
43,1013,RUANDA,"62544, 11375, 27781",,DRUM,Kalinga,21122,0,Palladium drum. This drum is not struck-- drums are struck to honor this drum.,"Pagés, G. (1933). Un Royaume hamite au Centre de l'Afrique: au Ruanda sur les Bords du Lac Kivu (Conge Belge) [A Hamitic kingdom in the center of Africa: in Ruanda on the shores of Lake Kivu (Belgian Congo)]. Mémoires de Institut Royal Colonial Belge: Collection in-80, 1. Brussels: Libraire Falk fils, Georges van Campenhout, Successeur.",,,@Pagés1933UnRoyaumehamiteauCentredel'Afrique  ,
35,1014,RUANDA,62544,Source refers specifically to the Rundi,CLAPPING,,1112,0,,"Meyer, H. (1916). The Barundi: an ethnological study of German East Africa. Leipzig: Ott Spamer.",,,@Meyer1916TheBarundi  ,
10,1015,SOFIA DIST,12761,,LUTE,Tambura,321321,17,,"Kremenliev, B. (1952). Bulgarian-Macedonian Folk Music. Berkeley and Los Angeles: University of California Press.","Kremenliev, 136",,@Kremenliev1952Bulgarian-MacedonianFolkMusic  ,I-id changed from 74 in 1977 by NZB
10,1016,SOFIA DIST,12761,,FIDDLE,Gudulka; Gusla,321321,18,,"Kremenliev, B. (1952). Bulgarian-Macedonian Folk Music. Berkeley and Los Angeles: University of California Press.","Kremenliev, 136",,@Kremenliev1952Bulgarian-MacedonianFolkMusic  ,I-id changed from 73 in 1977 by NZB
19,1017,SOFIA DIST,12761,,BAGPIPE,Gaida,42231,26,,"Kremenliev, B. (1952). Bulgarian-Macedonian Folk Music. Berkeley and Los Angeles: University of California Press.",,,@Kremenliev1952Bulgarian-MacedonianFolkMusic  ,I-id changed from 76 in 1977 by NZB
20,1018,SOFIA DIST,12761,,FLUTE,Kaval,42111112,27,,"Kremenliev, B. (1952). Bulgarian-Macedonian Folk Music. Berkeley and Los Angeles: University of California Press.","Kremenliev, 136",,@Kremenliev1952Bulgarian-MacedonianFolkMusic  ,I-id changed from 75 in 1977 by NZB
53,1019,TIBET,27028,,DRUM,Damaru,111231,3,Skull drum,"Bell, C. (1928). The People of Tibet. Oxford: Clarendon Press.",,,@Bell1928ThePeopleofTibet  ,
26,1020,TIBET,27028,,CYMBAL,,111142,0,,"MacDonald, D. (1929). The Land of the Lama. London: Seeley, Service and Co.",,,@MacDonald1929TheLandoftheLama  ,
13,1021,TIBET,27028,,CONCH,,423111,0,,"Bell, C. (1928). The People of Tibet. Oxford: Clarendon Press.",,,@Bell1928ThePeopleofTibet  ,
26,1022,TIBET,27028,,BOWL,,111141,9,,"Kawaguchi, E. (1909). Three Years in Tibet. Chennai: The Theosophist Office.",,,@Kawaguchi1909ThreeYearsinTibet  ,
47,1023,TIBET,27028,,FRAME DRUM,,211322,0,"Double skin, mounted on 4 ft. pole. Swan neck drumstick","MacDonald, D. (1929). The Land of the Lama. London: Seeley, Service and Co.",,,@MacDonald1929TheLandoftheLama  ,
52,1024,TIBET,27028,,DRUM,,211312,0,,"Shen, T. & Liu, S. (1953). Tibet and the Tibetans. Palo Alto: Stanford University Press.",,,@ShenLiu1953TibetandtheTibetans  ,
14,1025,TIBET,27028,,HORN,,4231212,0,Shepherd's horn (animal horn),"MacDonald, D. (1929). The Land of the Lama. London: Seeley, Service and Co.",,,@MacDonald1929TheLandoftheLama  ,
35,1026,TIBET,27028,,CLAPPING,,1112,0,,"Shen, T. & Liu, S. (1953). Tibet and the Tibetans. Palo Alto: Stanford University Press.",,,@ShenLiu1953TibetandtheTibetans  ,
13,1027,TIBET,27028,,TRUMPET,Rag Dung,42312112,0,Copper trumpet,"Hermanns, M. (1948). The A Mdo Pa Greater Tibetans: The Socio-economic basis of the Pastoral Cultures of Inner Asia. Freiburg: Philosophische Fakultät der Universität Freiburg in der Schweiz",,,@Hermanns1948TheAMdoPaGreaterTibetans  ,
13,1028,TIBET,27028,,TRUMPET,Rkang dung,4231211,0,"Sometimes wrapping of human skin, made of bone","Hermanns, M. (1948). The A Mdo Pa Greater Tibetans: The Socio-economic basis of the Pastoral Cultures of Inner Asia. Freiburg: Philosophische Fakultät der Universität Freiburg in der Schweiz",,,@Hermanns1948TheAMdoPaGreaterTibetans  ,
